time,lat,lon,tmax,tmin
1953-11-14,18.5,73.5,31.780000686645508,19.360000610351562
1953-11-15,18.5,73.5,32.189998626708984,20.149999618530273
1953-11-16,18.5,73.5,31.969999313354492,20.40999984741211
1953-11-17,18.5,73.5,32.040000915527344,19.81999969482422
1953-11-18,18.5,73.5,31.989999771118164,18.989999771118164
1953-11-19,18.5,73.5,31.209999084472656,18.190000534057617
1953-11-20,18.5,73.5,30.950000762939453,17.979999542236328
1953-11-21,18.5,73.5,31.420000076293945,17.510000228881836
1953-11-22,18.5,73.5,30.950000762939453,16.200000762939453
1953-11-23,18.5,73.5,29.959999084472656,15.649999618530273
1953-11-24,18.5,73.5,29.65999984741211,15.84000015258789
1953-11-25,18.5,73.5,30.209999084472656,16.799999237060547
1953-11-26,18.5,73.5,30.6200008392334,16.360000610351562
1953-11-27,18.5,73.5,30.719999313354492,16.989999771118164
1953-11-28,18.5,73.5,31.65999984741211,17.760000228881836
1953-11-29,18.5,73.5,31.1200008392334,16.760000228881836
1953-11-30,18.5,73.5,31.59000015258789,15.989999771118164
1953-12-01,18.5,73.5,31.1200008392334,15.859999656677246
1953-12-02,18.5,73.5,31.600000381469727,15.390000343322754
1953-12-03,18.5,73.5,31.450000762939453,15.460000038146973
1953-12-04,18.5,73.5,30.559999465942383,15.8100004196167
1953-12-05,18.5,73.5,30.200000762939453,15.5600004196167
1953-12-06,18.5,73.5,29.860000610351562,15.949999809265137
1953-12-07,18.5,73.5,30.15999984741211,14.970000267028809
1953-12-08,18.5,73.5,30.420000076293945,15.670000076293945
1953-12-09,18.5,73.5,31.010000228881836,16.1299991607666
1953-12-10,18.5,73.5,30.559999465942383,16.770000457763672
1953-12-11,18.5,73.5,30.030000686645508,16.860000610351562
1953-12-12,18.5,73.5,29.959999084472656,16.469999313354492
1953-12-13,18.5,73.5,29.360000610351562,15.649999618530273
1953-12-14,18.5,73.5,29.65999984741211,15.539999961853027
1953-12-15,18.5,73.5,29.969999313354492,15.210000038146973
1953-12-16,18.5,73.5,29.90999984741211,15.079999923706055
1953-12-17,18.5,73.5,29.989999771118164,14.800000190734863
1953-12-18,18.5,73.5,30.030000686645508,15.260000228881836
1953-12-19,18.5,73.5,29.700000762939453,15.25
1953-12-20,18.5,73.5,29.34000015258789,14.510000228881836
1953-12-21,18.5,73.5,29.889999389648438,14.489999771118164
1953-12-22,18.5,73.5,30.079999923706055,15.359999656677246
1953-12-23,18.5,73.5,30.360000610351562,15.550000190734863
1953-12-24,18.5,73.5,30.540000915527344,15.220000267028809
1953-12-25,18.5,73.5,30.479999542236328,15.279999732971191
1953-12-26,18.5,73.5,29.700000762939453,15.430000305175781
1953-12-27,18.5,73.5,30.690000534057617,15.140000343322754
1953-12-28,18.5,73.5,30.389999389648438,15.210000038146973
1953-12-29,18.5,73.5,30.299999237060547,15.399999618530273
1953-12-30,18.5,73.5,29.790000915527344,14.899999618530273
1953-12-31,18.5,73.5,29.940000534057617,15.0600004196167
1954-01-01,18.5,73.5,27.18000030517578,11.850000381469727
1954-01-02,18.5,73.5,27.719999313354492,12.329999923706055
1954-01-03,18.5,73.5,28.200000762939453,13.0600004196167
1954-01-04,18.5,73.5,28.389999389648438,13.84000015258789
1954-01-05,18.5,73.5,29.84000015258789,14.399999618530273
1954-01-06,18.5,73.5,30.90999984741211,16.450000762939453
1954-01-07,18.5,73.5,31.110000610351562,18.639999389648438
1954-01-08,18.5,73.5,30.229999542236328,18.780000686645508
1954-01-09,18.5,73.5,29.65999984741211,17.6299991607666
1954-01-10,18.5,73.5,27.260000228881836,12.920000076293945
1954-01-11,18.5,73.5,27.219999313354492,14.850000381469727
1954-01-12,18.5,73.5,29.829999923706055,15.90999984741211
1954-01-13,18.5,73.5,30.56999969482422,13.569999694824219
1954-01-14,18.5,73.5,29.75,12.8100004196167
1954-01-15,18.5,73.5,29.770000457763672,13.579999923706055
1954-01-16,18.5,73.5,29.889999389648438,14.460000038146973
1954-01-17,18.5,73.5,31.079999923706055,14.289999961853027
1954-01-18,18.5,73.5,29.1200008392334,13.619999885559082
1954-01-19,18.5,73.5,28.420000076293945,13.869999885559082
1954-01-20,18.5,73.5,28.190000534057617,14.489999771118164
1954-01-21,18.5,73.5,27.200000762939453,13.640000343322754
1954-01-22,18.5,73.5,27.31999969482422,12.760000228881836
1954-01-23,18.5,73.5,28.360000610351562,13.460000038146973
1954-01-24,18.5,73.5,28.559999465942383,14.15999984741211
1954-01-25,18.5,73.5,28.969999313354492,14.170000076293945
1954-01-26,18.5,73.5,30.559999465942383,15.680000305175781
1954-01-27,18.5,73.5,29.639999389648438,15.5600004196167
1954-01-28,18.5,73.5,29.530000686645508,15.699999809265137
1954-01-29,18.5,73.5,29.239999771118164,16.360000610351562
1954-01-30,18.5,73.5,29.520000457763672,16.520000457763672
1954-01-31,18.5,73.5,28.780000686645508,16.049999237060547
1954-02-01,18.5,73.5,29.389999389648438,16.690000534057617
1954-02-02,18.5,73.5,29.149999618530273,17.59000015258789
1954-02-03,18.5,73.5,29.290000915527344,18.56999969482422
1954-02-04,18.5,73.5,29.719999313354492,18.959999084472656
1954-02-05,18.5,73.5,27.549999237060547,16.5
1954-02-06,18.5,73.5,31.469999313354492,16.450000762939453
1954-02-07,18.5,73.5,31.389999389648438,17.520000457763672
1954-02-08,18.5,73.5,32.459999084472656,17.790000915527344
1954-02-09,18.5,73.5,33.0099983215332,18.010000228881836
1954-02-10,18.5,73.5,33.209999084472656,17.65999984741211
1954-02-11,18.5,73.5,33.04999923706055,18.25
1954-02-12,18.5,73.5,33.16999816894531,17.18000030517578
1954-02-13,18.5,73.5,32.720001220703125,18.010000228881836
1954-02-14,18.5,73.5,33.61000061035156,18.350000381469727
1954-02-15,18.5,73.5,32.54999923706055,16.530000686645508
1954-02-16,18.5,73.5,31.389999389648438,16.600000381469727
1954-02-17,18.5,73.5,31.579999923706055,17.979999542236328
1954-02-18,18.5,73.5,33.58000183105469,18.420000076293945
1954-02-19,18.5,73.5,33.400001525878906,19.950000762939453
1954-02-20,18.5,73.5,32.439998626708984,19.260000228881836
1954-02-21,18.5,73.5,30.829999923706055,17.549999237060547
1954-02-22,18.5,73.5,31.200000762939453,16.719999313354492
1954-02-23,18.5,73.5,31.75,14.880000114440918
1954-02-24,18.5,73.5,31.040000915527344,15.600000381469727
1954-02-25,18.5,73.5,30.049999237060547,15.960000038146973
1954-02-26,18.5,73.5,30.020000457763672,15.75
1954-02-27,18.5,73.5,30.40999984741211,15.960000038146973
1954-02-28,18.5,73.5,32.25,17.700000762939453
1954-03-01,18.5,73.5,33.38999938964844,18.969999313354492
1954-03-02,18.5,73.5,33.70000076293945,19.520000457763672
1954-03-03,18.5,73.5,34.849998474121094,18.200000762939453
1954-03-04,18.5,73.5,35.02000045776367,18.90999984741211
1954-03-05,18.5,73.5,33.08000183105469,17.770000457763672
1954-03-06,18.5,73.5,33.470001220703125,17.979999542236328
1954-03-07,18.5,73.5,33.41999816894531,19.329999923706055
1954-03-08,18.5,73.5,33.119998931884766,20.270000457763672
1954-03-09,18.5,73.5,33.36000061035156,19.81999969482422
1954-03-10,18.5,73.5,33.70000076293945,19.649999618530273
1954-03-11,18.5,73.5,34.970001220703125,18.059999465942383
1954-03-12,18.5,73.5,32.90999984741211,19.829999923706055
1954-03-13,18.5,73.5,33.459999084472656,21.139999389648438
1954-03-14,18.5,73.5,34.150001525878906,21.479999542236328
1954-03-15,18.5,73.5,34.70000076293945,22.469999313354492
1954-03-16,18.5,73.5,33.810001373291016,21.450000762939453
1954-03-17,18.5,73.5,33.40999984741211,21.239999771118164
1954-03-18,18.5,73.5,33.9900016784668,21.709999084472656
1954-03-19,18.5,73.5,34.93000030517578,21.360000610351562
1954-03-20,18.5,73.5,34.43000030517578,20.899999618530273
1954-03-21,18.5,73.5,34.2599983215332,20.25
1954-03-22,18.5,73.5,34.06999969482422,21.34000015258789
1954-03-23,18.5,73.5,33.310001373291016,20.209999084472656
1954-03-24,18.5,73.5,33.02000045776367,18.68000030517578
1954-03-25,18.5,73.5,31.950000762939453,17.969999313354492
1954-03-26,18.5,73.5,31.579999923706055,18.350000381469727
1954-03-27,18.5,73.5,32.7599983215332,19.399999618530273
1954-03-28,18.5,73.5,33.43000030517578,20.030000686645508
1954-03-29,18.5,73.5,33.970001220703125,20.239999771118164
1954-03-30,18.5,73.5,33.40999984741211,20.190000534057617
1954-03-31,18.5,73.5,31.799999237060547,19.510000228881836
1954-04-01,18.5,73.5,33.029998779296875,20.920000076293945
1954-04-02,18.5,73.5,32.619998931884766,20.989999771118164
1954-04-03,18.5,73.5,33.09000015258789,21.450000762939453
1954-04-04,18.5,73.5,34.27000045776367,21.899999618530273
1954-04-05,18.5,73.5,34.459999084472656,21.899999618530273
1954-04-06,18.5,73.5,34.34000015258789,22.270000457763672
1954-04-07,18.5,73.5,34.25,21.25
1954-04-08,18.5,73.5,33.08000183105469,22.360000610351562
1954-04-09,18.5,73.5,34.220001220703125,21.950000762939453
1954-04-10,18.5,73.5,34.349998474121094,22.75
1954-04-11,18.5,73.5,34.869998931884766,23.420000076293945
1954-04-12,18.5,73.5,34.400001525878906,21.68000030517578
1954-04-13,18.5,73.5,34.959999084472656,21.979999542236328
1954-04-14,18.5,73.5,34.68000030517578,22.3799991607666
1954-04-15,18.5,73.5,34.959999084472656,22.110000610351562
1954-04-16,18.5,73.5,34.880001068115234,22.309999465942383
1954-04-17,18.5,73.5,34.869998931884766,21.6200008392334
1954-04-18,18.5,73.5,34.400001525878906,21.739999771118164
1954-04-19,18.5,73.5,34.52000045776367,22.649999618530273
1954-04-20,18.5,73.5,34.63999938964844,23.790000915527344
1954-04-21,18.5,73.5,35.13999938964844,25.270000457763672
1954-04-22,18.5,73.5,35.970001220703125,25.09000015258789
1954-04-23,18.5,73.5,36.220001220703125,26.100000381469727
1954-04-24,18.5,73.5,35.130001068115234,24.06999969482422
1954-04-25,18.5,73.5,32.33000183105469,23.139999389648438
1954-04-26,18.5,73.5,33.310001373291016,22.969999313354492
1954-04-27,18.5,73.5,34.5,23.93000030517578
1954-04-28,18.5,73.5,35.61000061035156,23.510000228881836
1954-04-29,18.5,73.5,36.08000183105469,23.959999084472656
1954-04-30,18.5,73.5,35.599998474121094,23.270000457763672
1954-05-01,18.5,73.5,35.16999816894531,22.760000228881836
1954-05-02,18.5,73.5,35.2599983215332,22.690000534057617
1954-05-03,18.5,73.5,35.040000915527344,22.270000457763672
1954-05-04,18.5,73.5,35.06999969482422,22.350000381469727
1954-05-05,18.5,73.5,35.08000183105469,24.190000534057617
1954-05-06,18.5,73.5,34.630001068115234,24.5
1954-05-07,18.5,73.5,34.13999938964844,24.719999313354492
1954-05-08,18.5,73.5,34.599998474121094,24.459999084472656
1954-05-09,18.5,73.5,33.81999969482422,23.56999969482422
1954-05-10,18.5,73.5,33.9900016784668,24.729999542236328
1954-05-11,18.5,73.5,32.130001068115234,24.1299991607666
1954-05-12,18.5,73.5,34.40999984741211,23.84000015258789
1954-05-13,18.5,73.5,33.29999923706055,24.579999923706055
1954-05-14,18.5,73.5,34.529998779296875,25.100000381469727
1954-05-15,18.5,73.5,34.02000045776367,23.979999542236328
1954-05-16,18.5,73.5,34.709999084472656,25.3799991607666
1954-05-17,18.5,73.5,34.810001373291016,25.440000534057617
1954-05-18,18.5,73.5,34.779998779296875,23.959999084472656
1954-05-19,18.5,73.5,34.689998626708984,25.170000076293945
1954-05-20,18.5,73.5,34.099998474121094,25.790000915527344
1954-05-21,18.5,73.5,34.45000076293945,25.43000030517578
1954-05-22,18.5,73.5,33.70000076293945,24.170000076293945
1954-05-23,18.5,73.5,34.790000915527344,24.649999618530273
1954-05-24,18.5,73.5,34.060001373291016,24.8700008392334
1954-05-25,18.5,73.5,34.36000061035156,24.770000457763672
1954-05-26,18.5,73.5,33.7599983215332,24.899999618530273
1954-05-27,18.5,73.5,33.4900016784668,24.139999389648438
1954-05-28,18.5,73.5,34.38999938964844,23.84000015258789
1954-05-29,18.5,73.5,34.279998779296875,24.780000686645508
1954-05-30,18.5,73.5,33.86000061035156,25.219999313354492
1954-05-31,18.5,73.5,32.9900016784668,25.0
1954-06-01,18.5,73.5,33.61000061035156,24.809999465942383
1954-06-02,18.5,73.5,33.880001068115234,25.31999969482422
1954-06-03,18.5,73.5,33.7400016784668,25.139999389648438
1954-06-04,18.5,73.5,33.93000030517578,24.229999542236328
1954-06-05,18.5,73.5,32.66999816894531,24.479999542236328
1954-06-06,18.5,73.5,32.380001068115234,24.3700008392334
1954-06-07,18.5,73.5,30.56999969482422,23.1299991607666
1954-06-08,18.5,73.5,30.0,23.18000030517578
1954-06-09,18.5,73.5,29.790000915527344,23.700000762939453
1954-06-10,18.5,73.5,29.280000686645508,23.059999465942383
1954-06-11,18.5,73.5,30.229999542236328,23.739999771118164
1954-06-12,18.5,73.5,30.850000381469727,23.15999984741211
1954-06-13,18.5,73.5,29.549999237060547,22.65999984741211
1954-06-14,18.5,73.5,28.229999542236328,23.059999465942383
1954-06-15,18.5,73.5,29.739999771118164,24.530000686645508
1954-06-16,18.5,73.5,31.079999923706055,24.829999923706055
1954-06-17,18.5,73.5,31.440000534057617,24.469999313354492
1954-06-18,18.5,73.5,30.8700008392334,24.469999313354492
1954-06-19,18.5,73.5,28.15999984741211,22.780000686645508
1954-06-20,18.5,73.5,26.799999237060547,21.389999389648438
1954-06-21,18.5,73.5,26.260000228881836,21.770000457763672
1954-06-22,18.5,73.5,27.260000228881836,21.950000762939453
1954-06-23,18.5,73.5,27.299999237060547,23.219999313354492
1954-06-24,18.5,73.5,28.760000228881836,22.8799991607666
1954-06-25,18.5,73.5,29.540000915527344,22.940000534057617
1954-06-26,18.5,73.5,27.889999389648438,22.610000610351562
1954-06-27,18.5,73.5,29.260000228881836,22.709999084472656
1954-06-28,18.5,73.5,29.719999313354492,23.260000228881836
1954-06-29,18.5,73.5,30.09000015258789,22.549999237060547
1954-06-30,18.5,73.5,29.440000534057617,22.860000610351562
1954-07-01,18.5,73.5,28.850000381469727,22.209999084472656
1954-07-02,18.5,73.5,27.579999923706055,21.670000076293945
1954-07-03,18.5,73.5,26.25,21.65999984741211
1954-07-04,18.5,73.5,26.049999237060547,22.260000228881836
1954-07-05,18.5,73.5,27.040000915527344,22.020000457763672
1954-07-06,18.5,73.5,26.950000762939453,21.899999618530273
1954-07-07,18.5,73.5,25.329999923706055,21.6200008392334
1954-07-08,18.5,73.5,26.329999923706055,22.479999542236328
1954-07-09,18.5,73.5,27.200000762939453,22.610000610351562
1954-07-10,18.5,73.5,26.950000762939453,22.479999542236328
1954-07-11,18.5,73.5,26.8700008392334,22.6299991607666
1954-07-12,18.5,73.5,26.549999237060547,22.25
1954-07-13,18.5,73.5,27.209999084472656,22.5
1954-07-14,18.5,73.5,26.770000457763672,22.829999923706055
1954-07-15,18.5,73.5,25.649999618530273,22.530000686645508
1954-07-16,18.5,73.5,24.959999084472656,22.90999984741211
1954-07-17,18.5,73.5,26.06999969482422,22.389999389648438
1954-07-18,18.5,73.5,27.190000534057617,23.040000915527344
1954-07-19,18.5,73.5,27.989999771118164,23.719999313354492
1954-07-20,18.5,73.5,28.049999237060547,23.139999389648438
1954-07-21,18.5,73.5,27.889999389648438,22.43000030517578
1954-07-22,18.5,73.5,28.31999969482422,22.989999771118164
1954-07-23,18.5,73.5,28.559999465942383,22.3799991607666
1954-07-24,18.5,73.5,27.989999771118164,22.270000457763672
1954-07-25,18.5,73.5,29.450000762939453,23.65999984741211
1954-07-26,18.5,73.5,29.549999237060547,23.149999618530273
1954-07-27,18.5,73.5,27.959999084472656,22.489999771118164
1954-07-28,18.5,73.5,27.399999618530273,22.979999542236328
1954-07-29,18.5,73.5,25.780000686645508,21.420000076293945
1954-07-30,18.5,73.5,24.209999084472656,20.739999771118164
1954-07-31,18.5,73.5,24.690000534057617,20.959999084472656
1954-08-01,18.5,73.5,25.790000915527344,21.450000762939453
1954-08-02,18.5,73.5,25.75,21.790000915527344
1954-08-03,18.5,73.5,24.25,21.6299991607666
1954-08-04,18.5,73.5,26.229999542236328,22.06999969482422
1954-08-05,18.5,73.5,26.90999984741211,23.270000457763672
1954-08-06,18.5,73.5,26.610000610351562,21.989999771118164
1954-08-07,18.5,73.5,26.459999084472656,22.139999389648438
1954-08-08,18.5,73.5,25.479999542236328,22.18000030517578
1954-08-09,18.5,73.5,25.110000610351562,22.280000686645508
1954-08-10,18.5,73.5,25.59000015258789,22.200000762939453
1954-08-11,18.5,73.5,26.780000686645508,22.31999969482422
1954-08-12,18.5,73.5,27.420000076293945,22.260000228881836
1954-08-13,18.5,73.5,27.239999771118164,22.350000381469727
1954-08-14,18.5,73.5,27.43000030517578,22.65999984741211
1954-08-15,18.5,73.5,27.540000915527344,22.329999923706055
1954-08-16,18.5,73.5,26.690000534057617,22.729999542236328
1954-08-17,18.5,73.5,27.5,22.440000534057617
1954-08-18,18.5,73.5,28.280000686645508,22.670000076293945
1954-08-19,18.5,73.5,27.93000030517578,22.260000228881836
1954-08-20,18.5,73.5,27.920000076293945,22.0
1954-08-21,18.5,73.5,27.809999465942383,22.34000015258789
1954-08-22,18.5,73.5,27.18000030517578,22.389999389648438
1954-08-23,18.5,73.5,27.579999923706055,21.860000610351562
1954-08-24,18.5,73.5,27.739999771118164,21.530000686645508
1954-08-25,18.5,73.5,27.729999542236328,21.239999771118164
1954-08-26,18.5,73.5,28.280000686645508,21.510000228881836
1954-08-27,18.5,73.5,28.739999771118164,21.229999542236328
1954-08-28,18.5,73.5,28.520000457763672,21.559999465942383
1954-08-29,18.5,73.5,29.229999542236328,21.950000762939453
1954-08-30,18.5,73.5,29.270000457763672,22.690000534057617
1954-08-31,18.5,73.5,28.459999084472656,21.799999237060547
1954-09-01,18.5,73.5,24.889999389648438,21.040000915527344
1954-09-02,18.5,73.5,25.079999923706055,21.1200008392334
1954-09-03,18.5,73.5,25.540000915527344,21.350000381469727
1954-09-04,18.5,73.5,25.81999969482422,21.84000015258789
1954-09-05,18.5,73.5,25.469999313354492,21.170000076293945
1954-09-06,18.5,73.5,24.84000015258789,21.06999969482422
1954-09-07,18.5,73.5,26.450000762939453,21.309999465942383
1954-09-08,18.5,73.5,27.399999618530273,21.479999542236328
1954-09-09,18.5,73.5,27.34000015258789,21.079999923706055
1954-09-10,18.5,73.5,27.200000762939453,21.479999542236328
1954-09-11,18.5,73.5,27.350000381469727,21.280000686645508
1954-09-12,18.5,73.5,27.600000381469727,21.059999465942383
1954-09-13,18.5,73.5,27.799999237060547,21.920000076293945
1954-09-14,18.5,73.5,27.1200008392334,21.829999923706055
1954-09-15,18.5,73.5,26.6200008392334,21.760000228881836
1954-09-16,18.5,73.5,26.850000381469727,20.8799991607666
1954-09-17,18.5,73.5,28.030000686645508,21.059999465942383
1954-09-18,18.5,73.5,27.43000030517578,21.18000030517578
1954-09-19,18.5,73.5,28.100000381469727,21.469999313354492
1954-09-20,18.5,73.5,28.09000015258789,21.270000457763672
1954-09-21,18.5,73.5,28.149999618530273,21.940000534057617
1954-09-22,18.5,73.5,28.309999465942383,21.959999084472656
1954-09-23,18.5,73.5,27.690000534057617,22.139999389648438
1954-09-24,18.5,73.5,27.700000762939453,21.940000534057617
1954-09-25,18.5,73.5,28.420000076293945,21.65999984741211
1954-09-26,18.5,73.5,28.040000915527344,21.18000030517578
1954-09-27,18.5,73.5,28.170000076293945,21.479999542236328
1954-09-28,18.5,73.5,28.059999465942383,22.25
1954-09-29,18.5,73.5,24.729999542236328,21.579999923706055
1954-09-30,18.5,73.5,24.8700008392334,20.510000228881836
1954-10-01,18.5,73.5,26.049999237060547,20.579999923706055
1954-10-02,18.5,73.5,27.31999969482422,19.84000015258789
1954-10-03,18.5,73.5,28.969999313354492,20.549999237060547
1954-10-04,18.5,73.5,29.479999542236328,21.299999237060547
1954-10-05,18.5,73.5,29.969999313354492,21.959999084472656
1954-10-06,18.5,73.5,30.040000915527344,20.93000030517578
1954-10-07,18.5,73.5,29.260000228881836,20.799999237060547
1954-10-08,18.5,73.5,29.420000076293945,19.969999313354492
1954-10-09,18.5,73.5,29.5,19.729999542236328
1954-10-10,18.5,73.5,30.079999923706055,18.459999084472656
1954-10-11,18.5,73.5,30.889999389648438,18.309999465942383
1954-10-12,18.5,73.5,32.0,19.93000030517578
1954-10-13,18.5,73.5,33.4900016784668,20.899999618530273
1954-10-14,18.5,73.5,32.779998779296875,20.860000610351562
1954-10-15,18.5,73.5,32.529998779296875,20.56999969482422
1954-10-16,18.5,73.5,32.849998474121094,19.920000076293945
1954-10-17,18.5,73.5,32.63999938964844,21.040000915527344
1954-10-18,18.5,73.5,31.040000915527344,22.329999923706055
1954-10-19,18.5,73.5,30.729999542236328,21.68000030517578
1954-10-20,18.5,73.5,30.40999984741211,20.350000381469727
1954-10-21,18.5,73.5,29.8700008392334,20.510000228881836
1954-10-22,18.5,73.5,30.489999771118164,20.709999084472656
1954-10-23,18.5,73.5,30.860000610351562,20.34000015258789
1954-10-24,18.5,73.5,30.350000381469727,21.299999237060547
1954-10-25,18.5,73.5,30.010000228881836,20.469999313354492
1954-10-26,18.5,73.5,30.399999618530273,19.739999771118164
1954-10-27,18.5,73.5,29.43000030517578,16.639999389648438
1954-10-28,18.5,73.5,29.6299991607666,16.979999542236328
1954-10-29,18.5,73.5,29.75,18.139999389648438
1954-10-30,18.5,73.5,30.770000457763672,17.25
1954-10-31,18.5,73.5,30.790000915527344,17.299999237060547
1954-11-01,18.5,73.5,30.809999465942383,16.170000076293945
1954-11-02,18.5,73.5,30.899999618530273,16.920000076293945
1954-11-03,18.5,73.5,31.3700008392334,16.700000762939453
1954-11-04,18.5,73.5,31.049999237060547,17.100000381469727
1954-11-05,18.5,73.5,31.309999465942383,17.540000915527344
1954-11-06,18.5,73.5,31.510000228881836,17.520000457763672
1954-11-07,18.5,73.5,31.110000610351562,16.09000015258789
1954-11-08,18.5,73.5,30.31999969482422,16.489999771118164
1954-11-09,18.5,73.5,30.610000610351562,16.399999618530273
1954-11-10,18.5,73.5,30.280000686645508,16.670000076293945
1954-11-11,18.5,73.5,30.079999923706055,16.760000228881836
1954-11-12,18.5,73.5,29.6200008392334,16.860000610351562
1954-11-13,18.5,73.5,30.389999389648438,17.700000762939453
1954-11-14,18.5,73.5,30.809999465942383,16.969999313354492
1954-11-15,18.5,73.5,30.739999771118164,17.350000381469727
1954-11-16,18.5,73.5,30.31999969482422,16.950000762939453
1954-11-17,18.5,73.5,30.3700008392334,16.540000915527344
1954-11-18,18.5,73.5,30.770000457763672,16.219999313354492
1954-11-19,18.5,73.5,30.399999618530273,15.880000114440918
1954-11-20,18.5,73.5,30.1200008392334,15.640000343322754
1954-11-21,18.5,73.5,30.079999923706055,16.8700008392334
1954-11-22,18.5,73.5,29.229999542236328,16.06999969482422
1954-11-23,18.5,73.5,29.790000915527344,17.559999465942383
1954-11-24,18.5,73.5,29.15999984741211,18.399999618530273
1954-11-25,18.5,73.5,30.989999771118164,17.1299991607666
1954-11-26,18.5,73.5,30.719999313354492,16.09000015258789
1954-11-27,18.5,73.5,31.290000915527344,15.550000190734863
1954-11-28,18.5,73.5,30.90999984741211,16.8700008392334
1954-11-29,18.5,73.5,30.6200008392334,16.459999084472656
1954-11-30,18.5,73.5,30.510000228881836,15.930000305175781
1954-12-01,18.5,73.5,30.90999984741211,16.809999465942383
1954-12-02,18.5,73.5,30.520000457763672,16.8700008392334
1954-12-03,18.5,73.5,31.25,16.770000457763672
1954-12-04,18.5,73.5,31.559999465942383,17.479999542236328
1954-12-05,18.5,73.5,30.899999618530273,16.3799991607666
1954-12-06,18.5,73.5,31.280000686645508,16.540000915527344
1954-12-07,18.5,73.5,30.979999542236328,15.220000267028809
1954-12-08,18.5,73.5,30.149999618530273,14.479999542236328
1954-12-09,18.5,73.5,29.389999389648438,15.699999809265137
1954-12-10,18.5,73.5,30.049999237060547,15.369999885559082
1954-12-11,18.5,73.5,29.65999984741211,16.030000686645508
1954-12-12,18.5,73.5,29.729999542236328,15.1899995803833
1954-12-13,18.5,73.5,29.489999771118164,14.720000267028809
1954-12-14,18.5,73.5,29.450000762939453,18.170000076293945
1954-12-15,18.5,73.5,28.0,20.6200008392334
1954-12-16,18.5,73.5,29.15999984741211,20.3700008392334
1954-12-17,18.5,73.5,27.950000762939453,18.969999313354492
1954-12-18,18.5,73.5,26.610000610351562,17.93000030517578
1954-12-19,18.5,73.5,27.59000015258789,16.479999542236328
1954-12-20,18.5,73.5,27.649999618530273,16.65999984741211
1954-12-21,18.5,73.5,29.75,17.309999465942383
1954-12-22,18.5,73.5,28.93000030517578,16.34000015258789
1954-12-23,18.5,73.5,28.6200008392334,15.260000228881836
1954-12-24,18.5,73.5,29.34000015258789,15.989999771118164
1954-12-25,18.5,73.5,30.049999237060547,16.889999389648438
1954-12-26,18.5,73.5,29.540000915527344,17.010000228881836
1954-12-27,18.5,73.5,30.559999465942383,16.3700008392334
1954-12-28,18.5,73.5,29.510000228881836,16.209999084472656
1954-12-29,18.5,73.5,29.1299991607666,14.09000015258789
1954-12-30,18.5,73.5,27.440000534057617,11.800000190734863
1954-12-31,18.5,73.5,26.940000534057617,12.300000190734863
1955-01-01,18.5,73.5,28.030000686645508,12.8100004196167
1955-01-02,18.5,73.5,28.989999771118164,12.119999885559082
1955-01-03,18.5,73.5,29.799999237060547,11.6899995803833
1955-01-04,18.5,73.5,30.43000030517578,11.289999961853027
1955-01-05,18.5,73.5,30.850000381469727,10.84000015258789
1955-01-06,18.5,73.5,29.739999771118164,16.450000762939453
1955-01-07,18.5,73.5,30.100000381469727,15.420000076293945
1955-01-08,18.5,73.5,29.84000015258789,15.5
1955-01-09,18.5,73.5,29.09000015258789,15.229999542236328
1955-01-10,18.5,73.5,30.350000381469727,17.290000915527344
1955-01-11,18.5,73.5,29.469999313354492,18.84000015258789
1955-01-12,18.5,73.5,29.829999923706055,18.190000534057617
1955-01-13,18.5,73.5,29.600000381469727,17.469999313354492
1955-01-14,18.5,73.5,29.90999984741211,18.329999923706055
1955-01-15,18.5,73.5,30.450000762939453,17.530000686645508
1955-01-16,18.5,73.5,29.639999389648438,17.799999237060547
1955-01-17,18.5,73.5,30.770000457763672,16.729999542236328
1955-01-18,18.5,73.5,29.860000610351562,16.280000686645508
1955-01-19,18.5,73.5,29.6200008392334,16.43000030517578
1955-01-20,18.5,73.5,29.979999542236328,16.260000228881836
1955-01-21,18.5,73.5,30.459999084472656,17.049999237060547
1955-01-22,18.5,73.5,30.81999969482422,17.420000076293945
1955-01-23,18.5,73.5,30.079999923706055,17.639999389648438
1955-01-24,18.5,73.5,29.1299991607666,17.06999969482422
1955-01-25,18.5,73.5,28.920000076293945,17.0
1955-01-26,18.5,73.5,29.020000457763672,16.81999969482422
1955-01-27,18.5,73.5,29.81999969482422,17.90999984741211
1955-01-28,18.5,73.5,30.43000030517578,17.610000610351562
1955-01-29,18.5,73.5,30.739999771118164,18.260000228881836
1955-01-30,18.5,73.5,30.3700008392334,18.0
1955-01-31,18.5,73.5,29.739999771118164,17.3799991607666
1955-02-01,18.5,73.5,29.84000015258789,16.75
1955-02-02,18.5,73.5,30.34000015258789,16.469999313354492
1955-02-03,18.5,73.5,30.579999923706055,17.719999313354492
1955-02-04,18.5,73.5,27.780000686645508,13.8100004196167
1955-02-05,18.5,73.5,27.34000015258789,14.300000190734863
1955-02-06,18.5,73.5,28.719999313354492,15.09000015258789
1955-02-07,18.5,73.5,30.84000015258789,17.350000381469727
1955-02-08,18.5,73.5,32.810001373291016,17.600000381469727
1955-02-09,18.5,73.5,32.72999954223633,18.040000915527344
1955-02-10,18.5,73.5,31.290000915527344,17.549999237060547
1955-02-11,18.5,73.5,30.440000534057617,14.920000076293945
